system:index,date,precipMax,precipMean,precipMin,.geo
20180212,2018-02-12,2.1004825829322726,1.8360174567372394,1.5693902968223483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180213,2018-02-13,3.0966162680670095,2.7285438629059313,2.0668268202825857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180214,2018-02-14,6.218865782500416,5.989784331946274,5.88706162619701,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180215,2018-02-15,0.0036018885793964728,0.0029911370368344474,0.002424696845082508,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180216,2018-02-16,0.0671061877142165,0.04839081072182336,0.010571182144758495,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180217,2018-02-17,2.7158020006936567,2.4553622647505966,2.0888207423013228,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180218,2018-02-18,0.21091401566764034,0.181537440855256,0.1313865183760754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180219,2018-02-19,1.439949870075452,1.265503902774123,1.0789841413156864,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180220,2018-02-20,5.784004926852049,5.694775182965045,5.5928081275737895,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180221,2018-02-21,0.7672995328888987,0.7008875969225621,0.6615310907349681,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180222,2018-02-22,7.078901454818265,6.1650445493424,5.506948158156888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180223,2018-02-23,2.0853459834597743,1.726261810879101,1.1923789977572596,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180224,2018-02-24,3.859788179397583,3.75956432227055,3.6026984453201294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180225,2018-02-25,4.532292485237122,3.912419953911465,3.399401903152466,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180226,2018-02-26,1.4884829520838139,1.0805156020121802,0.6067216395990727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180227,2018-02-27,1.7164984407145312,1.2452369329010544,0.8143374385554125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180228,2018-02-28,0.8811235427401698,0.715540913970467,0.4944980144045985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180301,2018-03-01,0.5713433026244275,0.5264687400076162,0.4431337117125622,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180302,2018-03-02,3.09180319305824,2.943379315843462,2.7836471795694706,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180303,2018-03-03,18.521028757049862,17.337640694548632,15.240016579582516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180304,2018-03-04,12.390971183776855,12.161110688416999,11.803686618804932,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180305,2018-03-05,10.63320934771994,10.189792085839253,9.568715095515046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180306,2018-03-06,6.367877125740051,5.972477013562424,5.0400495529174805,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180307,2018-03-07,14.108836650848389,13.195108321193102,12.061983346939087,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180308,2018-03-08,0.12449026098693139,0.11350458057378342,0.10638535013640649,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180309,2018-03-09,0.04708170877165685,0.026937780419035596,0.017309188706349232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180310,2018-03-10,0.050187110900878906,0.030887537588179442,0.0026226043701171875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180311,2018-03-11,10.021901980508119,9.119984731360553,7.973916188348085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180312,2018-03-12,15.719085931777954,15.411925832464037,15.126124024391174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180313,2018-03-13,0.3215701999010889,0.24348370216466197,0.21316425221584723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180314,2018-03-14,0.12791156768798828,0.10250703254005156,0.07992982864379883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180315,2018-03-15,7.841815401661734,7.467563769275827,7.2857636705521145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180316,2018-03-16,6.391498322955158,5.876657650924274,5.18524932431319,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180317,2018-03-17,5.804538726806641,5.70253996158149,5.572646856307983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180318,2018-03-18,22.2374379633834,21.10245691622095,19.91275250901481,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180319,2018-03-19,7.150673820092379,6.3061646030049054,5.303972913338839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180320,2018-03-20,18.277689814567566,17.019939131209934,16.09480381011963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180321,2018-03-21,9.654420614197079,8.928634842078214,8.350703120186154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180322,2018-03-22,3.1541134832195894,2.32507539146739,1.811369848041977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180323,2018-03-23,1.0218322277069092,0.876949804376572,0.7677972316741943,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180324,2018-03-24,3.7084251641772426,3.4330387687732973,3.2748311757586634,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180325,2018-03-25,7.284490356425977,6.011500827190914,5.316032061557507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180326,2018-03-26,1.3633996247222058,1.3194111352079598,1.2211978434493176,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180327,2018-03-27,1.6990235389471309,1.5746988141208529,1.4095535815954463,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180328,2018-03-28,2.5840119282634078,2.3454025735013517,2.0482257763774214,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180329,2018-03-29,0.0021442140223371098,0.0021442140223371098,0.0021442140223371098,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180330,2018-03-30,6.092485785472945,5.308816089501486,4.754406213749007,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180331,2018-03-31,15.188489176580333,14.958795452575398,14.27519700700941,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180401,2018-04-01,0.017482790894973732,0.010963092991392809,0.005710873551834084,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180402,2018-04-02,4.351138613856165E-4,4.351138613856165E-4,4.351138613856165E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180403,2018-04-03,0.7023066282272339,0.5601543877426329,0.46122074127197266,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180404,2018-04-04,1.7206400631835095,1.2856819280001917,0.7456719874312512,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180405,2018-04-05,0.314924120800697,0.22184843723978911,0.13920962800284542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180406,2018-04-06,0.0017285346416429093,0.0017285346416429093,0.0017285346416429093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180407,2018-04-07,0.018209218978881836,0.010591209451131227,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180408,2018-04-08,17.462482735709273,16.718255863655127,16.101514980391585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180409,2018-04-09,2.784688622682552,2.55824659871246,2.1650536367587847,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180410,2018-04-10,3.49666476239463,3.0507636791758657,2.3990750311781994,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180411,2018-04-11,5.088287591831886,4.430748539455026,3.6004066466261975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180412,2018-04-12,1.6676612531796309,1.4966940201061358,1.1639871036663862,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180413,2018-04-13,0.006332131761155324,0.005116096236392161,0.004290672677598195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180414,2018-04-14,0.6025135517120361,0.5207539174204688,0.4267692565917969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180415,2018-04-15,3.5605132578098164,2.7777089508573827,2.0671784876071797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180416,2018-04-16,0.0030006419251549232,0.0030006419251549232,0.0030006419251549232,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180417,2018-04-17,0.2012789249370428,0.13357152499502156,0.07828474044302425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180418,2018-04-18,0.6633251905441284,0.46392777999700485,0.32711029052734375,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180419,2018-04-19,7.84521102900726,7.12200262877449,6.495165824844662,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180420,2018-04-20,7.734331488563839,7.367928241566702,6.678941845848385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180421,2018-04-21,0.2113977934641298,0.13396953672907663,0.06624558227485977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180422,2018-04-22,0.18186867237091064,0.1518856363069042,0.1296699047088623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180423,2018-04-23,0.0015795230865478516,0.001017662008619937,1.4901161193847656E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180424,2018-04-24,8.523463748133508E-4,8.464632990748707E-4,8.374452136195032E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180425,2018-04-25,0.0017207987070833042,0.0017207987070833042,0.0017207987070833042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180426,2018-04-26,0.4982738433341183,0.3160631108213983,0.1758425174216427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180427,2018-04-27,5.633844875205796,3.8497974539177933,2.318157695640366,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180428,2018-04-28,0.3609578381542633,0.3181278476515536,0.2701501618389557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180429,2018-04-29,0.15094294684558918,0.09173253188110972,0.03501191275745441,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180430,2018-04-30,3.4825831651232875,3.154488128231131,2.960014343216244,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180501,2018-05-01,46.87772989268524,45.32864186406047,42.779031395866696,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180502,2018-05-02,30.553537607090675,29.213430359010655,27.89496183385154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180503,2018-05-03,12.497770786183082,11.602266770941904,10.647165775196754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180504,2018-05-04,11.649239063160621,9.829651371816995,9.0807259081771,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180505,2018-05-05,11.492621608852005,10.537991631391378,9.706911154864883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180506,2018-05-06,0.8153647183348767,0.7676458625453543,0.6867676972319714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180507,2018-05-07,0.9996550990649666,0.9427335611316975,0.8903997851916756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180508,2018-05-08,5.401924252510071,3.870920414797879,2.157926559448242,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180509,2018-05-09,2.643272280693054,2.3418165136970823,1.9140690565109253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180510,2018-05-10,7.261031866072187,6.7462296291660815,6.099694967268476,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180511,2018-05-11,0.03291397467819479,0.02464259739090551,0.018579057609713345,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180512,2018-05-12,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180513,2018-05-13,3.209620714187622,2.8761349594845798,2.3398101329803467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180514,2018-05-14,4.085811972515785,3.6185165804159474,2.973380684750282,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180515,2018-05-15,11.82788610458374,10.966139811307395,9.821727871894836,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180516,2018-05-16,2.4858178671820497,2.2516496396757146,2.0199479636175965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180517,2018-05-17,0.1960068940434212,0.15956468213327007,0.11573433869216387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180518,2018-05-18,0.37870109071036495,0.3482742639607225,0.3254741429259411,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180519,2018-05-19,0.03992021083831787,0.023965161309671957,0.014260411262512207,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180520,2018-05-20,5.8546900749156805,5.425825830768605,5.183422565455231,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180521,2018-05-21,15.642848037771273,14.058682658535869,12.091305278829623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180522,2018-05-22,7.69268362148523,6.7539087892914855,5.009774252016541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180523,2018-05-23,0.9615063666501555,0.8320831628444039,0.6373167037168059,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180524,2018-05-24,0.00744462012747249,0.003209816739747438,0.001931190485748857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180525,2018-05-25,0.027358478160266486,0.017869660622768447,0.010445660205249396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180526,2018-05-26,8.535890856364858E-4,8.535890856364858E-4,8.535890856364858E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180527,2018-05-27,0.09546221497203078,0.06974590457048899,0.052755486990463396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180528,2018-05-28,7.268309593200684,7.094291406106438,6.864637136459351,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180529,2018-05-29,0.19089111202674758,0.1631672056773145,0.1202000033231343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180530,2018-05-30,0.1803696154638601,0.12138116647411819,0.05977451792205102,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180531,2018-05-31,0.2719716893366808,0.22210130472864503,0.1559661494425768,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180601,2018-06-01,0.006452202796936035,0.0044024895429075695,8.791685104370117E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180602,2018-06-02,0.30585527292714687,0.1677643303308832,0.04906356207357021,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180603,2018-06-03,0.23810267407498031,0.16754571699284554,0.024405121394011076,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180604,2018-06-04,0.8486735040946769,0.7105897212407603,0.5516188556953239,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180605,2018-06-05,0.0777449726570012,0.06116948741298749,0.0472273945320012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180606,2018-06-06,1.3520960426376405,1.0769322259345595,0.8492712593124452,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180607,2018-06-07,23.909284343176296,22.387262679604305,20.76978849356692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180608,2018-06-08,4.487802640767313,4.219328337205784,3.4344544571354163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180609,2018-06-09,0.034868717193603516,0.02865455493088721,0.02333521842956543,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180610,2018-06-10,0.003452269879744563,0.003452269879744563,0.003452269879744563,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180611,2018-06-11,0.08034462143768906,0.06858108520113324,0.04943961312164902,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180612,2018-06-12,0.37802321037361253,0.3200633819806635,0.2421246202857219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180613,2018-06-13,40.152239799397194,34.77049164396307,27.661490440266334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180614,2018-06-14,3.824037313449935,2.7615602910332813,1.7139881849175254,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180615,2018-06-15,7.968298812784269,5.360729549004134,2.6495677432194498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180616,2018-06-16,1.1014878749797674,0.7312584512431779,0.3690361976573797,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180617,2018-06-17,0.1686543225218884,0.11781194159702789,0.07367432107230343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180618,2018-06-18,1.0275095701217651,0.6762682121712968,0.3673434257507324,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180619,2018-06-19,0.02005100250102032,0.011984044422684288,0.007236003874311336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180620,2018-06-20,2.203197304517346,1.358649425324312,0.7441352050605587,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180621,2018-06-21,3.9815902709960938,2.6107158942129174,1.4124661684036255,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180622,2018-06-22,0.0030994415283203125,4.7058851766174314E-4,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180623,2018-06-23,0.006359815490242227,0.0051988398968832615,0.0040650366663896875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180624,2018-06-24,8.742312797608065,7.6837625271195344,6.129945525231051,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180625,2018-06-25,5.930657394799255,4.268235662200958,2.830560215386413,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180626,2018-06-26,0.0030115979825495742,0.0030115979825495742,0.0030115979825495742,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180627,2018-06-27,8.56331723753101E-4,8.56331723753101E-4,8.56331723753101E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180628,2018-06-28,0.1889377831503225,0.13362245086370533,0.08653700342620141,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180629,2018-06-29,0.042447332020856265,0.03471866293839439,0.02836573469267023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180630,2018-06-30,0.0017237895804100845,0.0017237895804100845,0.0017237895804100845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180701,2018-07-01,0.002136295790933218,0.002136295790933218,0.002136295790933218,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180702,2018-07-02,0.17485022533492156,0.15102387513961205,0.12440979469374724,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180703,2018-07-03,0.39888572729296357,0.3442040845777367,0.27605545557207734,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180704,2018-07-04,0.038838862849388534,0.038191669051587114,0.037885188532982284,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180705,2018-07-05,0.05931258192504174,0.04960223325251527,0.03612637510741479,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180706,2018-07-06,0.2441646941520048,0.19551858882955875,0.13070725282204876,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180707,2018-07-07,0.006015298481543141,0.004343889519391061,0.0013065315442872816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180708,2018-07-08,0.014483928680419922,0.009590016975931197,0.00521540641784668,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180709,2018-07-09,0.04858111907424245,0.03096168610968317,0.015262122644799092,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180710,2018-07-10,0.539928674697876,0.3522122578190957,0.18894672393798828,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180711,2018-07-11,0.021019577975067705,0.014019639160199458,4.261732051702438E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180712,2018-07-12,0.025311233571301273,0.011633293737331997,0.0012905617268188507,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180713,2018-07-13,4.2608263584043016E-4,4.2608263584043016E-4,4.2608263584043016E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180714,2018-07-14,0.23843338988172036,0.20181397512242408,0.15912941000806313,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180715,2018-07-15,0.17091035842398128,0.14514439071956659,0.12397170066336116,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180716,2018-07-16,1.0922122245347055,0.9356406571883406,0.7062423472916635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180717,2018-07-17,0.6063073873505687,0.4547754541531955,0.3070473670945262,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180718,2018-07-18,0.002115964889526367,0.0018002927226709413,8.493661880493164E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180719,2018-07-19,4.4622823835993586E-4,4.4622823835993586E-4,4.4622823835993586E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180720,2018-07-20,8.52346317969932E-4,8.52346317969932E-4,8.52346317969932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180721,2018-07-21,0.015536084454481625,0.009542297304698232,8.733418397355308E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180722,2018-07-22,0.006586477070413821,0.005110139124884549,0.004679128437601321,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180723,2018-07-23,0.0658315560713163,0.0529950118129569,0.03412188505080849,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180724,2018-07-24,0.059535504533414496,0.04329082589786058,0.0254863512054726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180725,2018-07-25,0.1402303780650982,0.09079905840954731,0.05119593993185845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180726,2018-07-26,0.19304700066413716,0.12762852344419962,0.07190056015815571,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180727,2018-07-27,8.52346317969932E-4,8.52346317969932E-4,8.52346317969932E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180728,2018-07-28,0.0017187477396873874,0.0017187477396873874,0.0017187477396873874,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180729,2018-07-29,4.410743663640915E-4,4.410743663640915E-4,4.410743663640915E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180730,2018-07-30,0.0,0.0,0.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180731,2018-07-31,1.9001007080028387,1.1842587526908066,0.5713045597026678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180801,2018-08-01,0.6111353635738226,0.4042512543605302,0.21960735320547542,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180802,2018-08-02,0.7100939750621649,0.47401976373324134,0.2705395221660467,"{""type"":""MultiPoint"",""coordinates"":[]}"
20180803,2018-08-03,0.007548928259382137,0.0034116483973365033,8.583068833445395E-4,"{""type"":""MultiPoint"",""coordinates"":[]}"
